# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 7.445724010467529297e-01 5.625000000000000000e-01 7.491542696952819824e-01 5.625000000000000000e-01
1.000000000000000000e+03 4.943264722824096680e-01 3.405616804957389832e-02 5.624754428863525391e-01 3.405616804957389832e-02
2.000000000000000000e+03 2.799852192401885986e-01 6.263316608965396881e-04 3.218106329441070557e-01 6.263316608965396881e-04
